226000	-0.646766
228000	-0.661692
230000	-0.597015
232000	-0.626866
234000	-0.616915
236000	-0.636816
238000	-0.542289
240000	-0.601990
242000	-0.621891
244000	-0.592040
246000	-0.592040
248000	-0.547264
250000	-0.497512
252000	-0.592040
254000	-0.601990
256000	-0.621891
258000	-0.601990
260000	-0.711443
262000	-0.676617
264000	-0.686567
266000	-0.721393
268000	-0.701493
270000	-0.746269
272000	-0.751244
274000	-0.721393
276000	-0.621891
278000	-0.547264
280000	-0.572139
282000	-0.557214
284000	-0.611940
286000	-0.616915
288000	-0.557214
290000	-0.547264
292000	-0.587065
294000	-0.606965
296000	-0.611940
298000	-0.616915
300000	-0.681592
302000	-0.651741
304000	-0.611940
306000	-0.626866
308000	-0.621891
310000	-0.681592
312000	-0.656716
314000	-0.606965
316000	-0.572139
318000	-0.597015
320000	-0.621891
322000	-0.626866
324000	-0.547264
326000	-0.592040
328000	-0.582090
330000	-0.646766
332000	-0.597015
334000	-0.636816
336000	-0.621891
338000	-0.616915
340000	-0.621891
342000	-0.606965
344000	-0.626866
346000	-0.606965
348000	-0.557214
350000	-0.487562
352000	-0.487562
354000	-0.537313
356000	-0.557214
358000	-0.517413
360000	-0.601990
362000	-0.562189
364000	-0.547264
366000	-0.557214
368000	-0.557214
370000	-0.636816
372000	-0.601990
374000	-0.646766
376000	-0.547264
378000	-0.606965
380000	-0.547264
382000	-0.567164
384000	-0.507463
386000	-0.552239
388000	-0.587065
390000	-0.507463
392000	-0.532338
394000	-0.587065
396000	-0.601990
398000	-0.646766
400000	-0.651741
402000	-0.611940
404000	-0.636816
406000	-0.562189
408000	-0.542289
410000	-0.582090
412000	-0.587065
414000	-0.636816
416000	-0.552239
418000	-0.522388
420000	-0.557214
422000	-0.597015
424000	-0.552239
426000	-0.547264
428000	-0.611940
430000	-0.611940
432000	-0.631841
434000	-0.597015
436000	-0.567164
438000	-0.587065
440000	-0.592040
442000	-0.601990
444000	-0.562189
446000	-0.641791
448000	-0.547264
450000	-0.601990
452000	-0.606965
454000	-0.631841
456000	-0.587065
458000	-0.611940
460000	-0.597015
462000	-0.601990
464000	-0.542289
466000	-0.572139
468000	-0.552239
470000	-0.651741
472000	-0.616915
474000	-0.532338
476000	-0.537313
478000	-0.606965
480000	-0.517413
482000	-0.557214
484000	-0.547264
486000	-0.577114
488000	-0.626866
490000	-0.626866
492000	-0.641791
494000	-0.651741
496000	-0.666667
498000	-0.606965
500000	-0.597015
502000	-0.671642
504000	-0.616915
506000	-0.631841
508000	-0.661692
510000	-0.616915
512000	-0.606965
514000	-0.656716
516000	-0.621891
518000	-0.696517
520000	-0.651741
522000	-0.631841
524000	-0.696517
526000	-0.601990
528000	-0.616915
530000	-0.547264
532000	-0.572139
534000	-0.582090
536000	-0.616915
538000	-0.601990
540000	-0.552239
542000	-0.557214
544000	-0.616915
546000	-0.547264
548000	-0.636816
550000	-0.606965
552000	-0.592040
554000	-0.597015
556000	-0.626866
558000	-0.671642
560000	-0.616915
562000	-0.636816
564000	-0.641791
566000	-0.631841
568000	-0.567164
570000	-0.597015
572000	-0.567164
574000	-0.606965
576000	-0.636816
578000	-0.577114
580000	-0.522388
582000	-0.562189
584000	-0.587065
586000	-0.592040
588000	-0.587065
590000	-0.587065
592000	-0.592040
594000	-0.611940
596000	-0.616915
598000	-0.597015
600000	-0.562189
602000	-0.601990
604000	-0.606965
606000	-0.626866
608000	-0.552239
610000	-0.562189
612000	-0.597015
614000	-0.582090
616000	-0.547264
618000	-0.621891
620000	-0.577114
622000	-0.572139
624000	-0.621891
626000	-0.601990
628000	-0.542289
630000	-0.582090
632000	-0.592040
634000	-0.601990
636000	-0.611940
638000	-0.631841
640000	-0.706468
642000	-0.636816
644000	-0.646766
646000	-0.552239
648000	-0.562189
650000	-0.646766
652000	-0.592040
654000	-0.601990
656000	-0.681592
658000	-0.686567
660000	-0.631841
662000	-0.631841
664000	-0.686567
666000	-0.626866
668000	-0.651741
670000	-0.597015
672000	-0.592040
674000	-0.621891
676000	-0.616915
678000	-0.532338
680000	-0.592040
682000	-0.597015
684000	-0.592040
686000	-0.542289
688000	-0.532338
690000	-0.512438
692000	-0.537313
694000	-0.497512
696000	-0.562189
698000	-0.631841
700000	-0.686567
702000	-0.567164
704000	-0.597015
706000	-0.681592
708000	-0.676617
710000	-0.626866
712000	-0.621891
714000	-0.616915
716000	-0.542289
718000	-0.557214
720000	-0.597015
722000	-0.606965
724000	-0.582090
726000	-0.587065
728000	-0.597015
730000	-0.572139
732000	-0.621891
734000	-0.577114
736000	-0.557214
738000	-0.587065
740000	-0.636816
742000	-0.532338
744000	-0.542289
746000	-0.462687
748000	-0.477612
750000	-0.582090
752000	-0.616915
754000	-0.631841
756000	-0.522388
758000	-0.532338
760000	-0.577114
762000	-0.587065
764000	-0.537313
766000	-0.557214
768000	-0.497512
770000	-0.532338
772000	-0.552239
774000	-0.502488
776000	-0.537313
778000	-0.567164
780000	-0.661692
782000	-0.646766
784000	-0.626866
786000	-0.626866
788000	-0.621891
790000	-0.592040
792000	-0.567164
794000	-0.601990
796000	-0.577114
798000	-0.552239
800000	-0.582090
802000	-0.572139
804000	-0.597015
806000	-0.691542
808000	-0.681592
810000	-0.666667
812000	-0.616915
814000	-0.751244
816000	-0.661692
818000	-0.577114
820000	-0.592040
822000	-0.606965
824000	-0.562189
826000	-0.606965
828000	-0.507463
830000	-0.572139
832000	-0.592040
834000	-0.696517
836000	-0.636816
838000	-0.666667
840000	-0.686567
842000	-0.716418
844000	-0.631841
846000	-0.547264
848000	-0.517413
850000	-0.562189
852000	-0.522388
854000	-0.492537
856000	-0.562189
858000	-0.582090
860000	-0.631841
862000	-0.587065
864000	-0.577114
866000	-0.582090
868000	-0.646766
870000	-0.562189
872000	-0.601990
874000	-0.606965
876000	-0.552239
878000	-0.641791
880000	-0.592040
882000	-0.512438
884000	-0.567164
886000	-0.646766
888000	-0.676617
890000	-0.666667
892000	-0.686567
894000	-0.691542
896000	-0.701493
898000	-0.587065
900000	-0.562189
902000	-0.562189
904000	-0.636816
906000	-0.597015
908000	-0.587065
910000	-0.616915
912000	-0.562189
914000	-0.592040
916000	-0.577114
918000	-0.512438
920000	-0.522388
922000	-0.492537
924000	-0.512438
926000	-0.492537
928000	-0.477612
930000	-0.522388
932000	-0.522388
934000	-0.582090
936000	-0.542289
938000	-0.562189
940000	-0.567164
942000	-0.572139
944000	-0.522388
946000	-0.577114
948000	-0.537313
950000	-0.552239
952000	-0.597015
954000	-0.587065
956000	-0.572139
958000	-0.572139
960000	-0.651741
962000	-0.631841
964000	-0.616915
966000	-0.611940
968000	-0.552239
970000	-0.626866
972000	-0.681592
974000	-0.631841
976000	-0.547264
978000	-0.522388
980000	-0.557214
982000	-0.567164
984000	-0.532338
986000	-0.582090
988000	-0.542289
990000	-0.676617
992000	-0.626866
994000	-0.601990
996000	-0.606965
998000	-0.671642
1000000	-0.661692
1002000	-0.557214
1004000	-0.582090
1006000	-0.552239
1008000	-0.606965
1010000	-0.592040
1012000	-0.626866
1014000	-0.542289
1016000	-0.601990
1018000	-0.532338
1020000	-0.616915
1022000	-0.651741
1024000	-0.641791
1026000	-0.601990
1028000	-0.611940
1030000	-0.606965
1032000	-0.636816
1034000	-0.616915
1036000	-0.676617
1038000	-0.706468
1040000	-0.626866
1042000	-0.621891
1044000	-0.621891
1046000	-0.641791
1048000	-0.547264
1050000	-0.606965
1052000	-0.567164
1054000	-0.572139
1056000	-0.562189
1058000	-0.542289
1060000	-0.537313
1062000	-0.547264
1064000	-0.577114
1066000	-0.587065
1068000	-0.557214
1070000	-0.656716
1072000	-0.701493
1074000	-0.626866
1076000	-0.636816
1078000	-0.606965
1080000	-0.676617
1082000	-0.616915
1084000	-0.656716
1086000	-0.701493
1088000	-0.606965
1090000	-0.621891
1092000	-0.636816
1094000	-0.621891
1096000	-0.651741
1098000	-0.597015
1100000	-0.606965
1102000	-0.587065
1104000	-0.567164
1106000	-0.527363
1108000	-0.631841
1110000	-0.621891
1112000	-0.606965
1114000	-0.597015
1116000	-0.512438
1118000	-0.532338
1120000	-0.547264
1122000	-0.562189
1124000	-0.611940
1126000	-0.601990
1128000	-0.587065
1130000	-0.606965
1132000	-0.517413
1134000	-0.572139
1136000	-0.592040
1138000	-0.567164
1140000	-0.601990
1142000	-0.567164
1144000	-0.587065
1146000	-0.582090
1148000	-0.587065
1150000	-0.686567
1152000	-0.676617
1154000	-0.681592
1156000	-0.597015
1158000	-0.557214
1160000	-0.597015
1162000	-0.587065
1164000	-0.552239
1166000	-0.616915
1168000	-0.751244
1170000	-0.691542
1172000	-0.646766
1174000	-0.621891
1176000	-0.636816
1178000	-0.527363
1180000	-0.567164
1182000	-0.542289
1184000	-0.597015
1186000	-0.597015
1188000	-0.626866
1190000	-0.616915
1192000	-0.636816
1194000	-0.641791
1196000	-0.606965
1198000	-0.601990
1200000	-0.621891
1202000	-0.636816
1204000	-0.582090
1206000	-0.522388
1208000	-0.562189
1210000	-0.567164
1212000	-0.532338
1214000	-0.601990
1216000	-0.587065
1218000	-0.582090
1220000	-0.592040
1222000	-0.562189
1224000	-0.646766
1226000	-0.651741
1228000	-0.621891
1230000	-0.681592
1232000	-0.666667
1234000	-0.656716
1236000	-0.592040
1238000	-0.616915
1240000	-0.562189
1242000	-0.557214
1244000	-0.517413
1246000	-0.592040
1248000	-0.542289
1250000	-0.542289
1252000	-0.562189
1254000	-0.582090
1256000	-0.621891
1258000	-0.601990
1260000	-0.562189
1262000	-0.631841
1264000	-0.621891
1266000	-0.691542
1268000	-0.651741
1270000	-0.636816
1272000	-0.636816
1274000	-0.611940
1276000	-0.616915
1278000	-0.562189
1280000	-0.582090
1282000	-0.567164
1284000	-0.611940
1286000	-0.601990
1288000	-0.641791
1290000	-0.592040
1292000	-0.582090
1294000	-0.547264
1296000	-0.522388
1298000	-0.537313
1300000	-0.626866
1302000	-0.611940
1304000	-0.547264
1306000	-0.616915
1308000	-0.646766
1310000	-0.711443
1312000	-0.676617
1314000	-0.631841
1316000	-0.582090
1318000	-0.562189
1320000	-0.631841
1322000	-0.597015
1324000	-0.686567
1326000	-0.681592
1328000	-0.651741
1330000	-0.631841
1332000	-0.626866
1334000	-0.706468
1336000	-0.711443
1338000	-0.601990
1340000	-0.552239
1342000	-0.547264
1344000	-0.572139
1346000	-0.601990
1348000	-0.621891
1350000	-0.562189
1352000	-0.646766
1354000	-0.606965
1356000	-0.631841
1358000	-0.616915
1360000	-0.641791
1362000	-0.676617
1364000	-0.671642
1366000	-0.641791
1368000	-0.636816
1370000	-0.626866
1372000	-0.616915
1374000	-0.641791
1376000	-0.606965
1378000	-0.621891
1380000	-0.616915
1382000	-0.601990
1384000	-0.557214
1386000	-0.567164
1388000	-0.577114
1390000	-0.562189
1392000	-0.661692
1394000	-0.656716
1396000	-0.597015
1398000	-0.606965
1400000	-0.547264
1402000	-0.597015
1404000	-0.582090
1406000	-0.601990
1408000	-0.527363
1410000	-0.522388
1412000	-0.537313
1414000	-0.562189
1416000	-0.572139
1418000	-0.547264
1420000	-0.582090
1422000	-0.587065
1424000	-0.601990
1426000	-0.606965
1428000	-0.537313
1430000	-0.616915
1432000	-0.562189
1434000	-0.597015
1436000	-0.557214
1438000	-0.562189
1440000	-0.592040
1442000	-0.641791
1444000	-0.636816
1446000	-0.646766
1448000	-0.592040
1450000	-0.562189
1452000	-0.601990
1454000	-0.577114
1456000	-0.522388
1458000	-0.537313
1460000	-0.626866
1462000	-0.651741
1464000	-0.606965
1466000	-0.646766
1468000	-0.676617
1470000	-0.686567
1472000	-0.631841
1474000	-0.636816
1476000	-0.582090
1478000	-0.597015
1480000	-0.606965
1482000	-0.597015
1484000	-0.681592
1486000	-0.582090
1488000	-0.606965
1490000	-0.606965
1492000	-0.616915
1494000	-0.572139
1496000	-0.601990
1498000	-0.582090
1500000	-0.681592
1502000	-0.616915
1504000	-0.691542
1506000	-0.676617
1508000	-0.606965
1510000	-0.587065
1512000	-0.656716
1514000	-0.631841
1516000	-0.542289
1518000	-0.582090
1520000	-0.557214
1522000	-0.592040
1524000	-0.537313
1526000	-0.587065
1528000	-0.517413
1530000	-0.616915
1532000	-0.567164
1534000	-0.597015
1536000	-0.611940
1538000	-0.636816
1540000	-0.577114
1542000	-0.601990
1544000	-0.597015
1546000	-0.606965
1548000	-0.577114
1550000	-0.542289
1552000	-0.587065
1554000	-0.572139
1556000	-0.592040
1558000	-0.626866
1560000	-0.626866
1562000	-0.582090
1564000	-0.582090
1566000	-0.631841
1568000	-0.626866
1570000	-0.616915
1572000	-0.601990
1574000	-0.522388
1576000	-0.616915
1578000	-0.631841
1580000	-0.666667
1582000	-0.636816
1584000	-0.751244
1586000	-0.791045
1588000	-0.701493
1590000	-0.567164
1592000	-0.636816
1594000	-0.601990
1596000	-0.562189
1598000	-0.547264
1600000	-0.611940
1602000	-0.656716
1604000	-0.572139
1606000	-0.661692
1608000	-0.631841
1610000	-0.552239
1612000	-0.542289
1614000	-0.537313
1616000	-0.621891
1618000	-0.592040
1620000	-0.587065
1622000	-0.621891
1624000	-0.626866
1626000	-0.582090
1628000	-0.577114
1630000	-0.557214
1632000	-0.606965
1634000	-0.601990
1636000	-0.666667
1638000	-0.577114
1640000	-0.631841
1642000	-0.641791
1644000	-0.706468
1646000	-0.681592
1648000	-0.621891
1650000	-0.601990
1652000	-0.597015
1654000	-0.616915
1656000	-0.616915
1658000	-0.562189
1660000	-0.572139
1662000	-0.577114
1664000	-0.527363
1666000	-0.572139
1668000	-0.601990
1670000	-0.671642
1672000	-0.616915
1674000	-0.582090
1676000	-0.572139
1678000	-0.562189
1680000	-0.587065
1682000	-0.592040
1684000	-0.616915
1686000	-0.577114
1688000	-0.636816
1690000	-0.666667
1692000	-0.646766
1694000	-0.636816
1696000	-0.646766
1698000	-0.656716
1700000	-0.587065
1702000	-0.587065
1704000	-0.711443
1706000	-0.676617
1708000	-0.646766
1710000	-0.572139
1712000	-0.646766
1714000	-0.552239
1716000	-0.582090
1718000	-0.572139
1720000	-0.532338
1722000	-0.502488
1724000	-0.562189
1726000	-0.601990
1728000	-0.577114
1730000	-0.577114
1732000	-0.547264
1734000	-0.497512
1736000	-0.562189
1738000	-0.577114
1740000	-0.621891
1742000	-0.636816
1744000	-0.532338
1746000	-0.611940
1748000	-0.587065
1750000	-0.631841
1752000	-0.611940
1754000	-0.641791
1756000	-0.686567
1758000	-0.631841
1760000	-0.621891
1762000	-0.656716
1764000	-0.651741
1766000	-0.562189
1768000	-0.636816
1770000	-0.736318
1772000	-0.626866
1774000	-0.666667
1776000	-0.691542
1778000	-0.656716
1780000	-0.686567
1782000	-0.656716
1784000	-0.626866
1786000	-0.577114
1788000	-0.616915
1790000	-0.661692
1792000	-0.557214
1794000	-0.562189
1796000	-0.646766
1798000	-0.646766
1800000	-0.626866
1802000	-0.616915
1804000	-0.681592
1806000	-0.601990
1808000	-0.621891
1810000	-0.651741
1812000	-0.636816
1814000	-0.616915
1816000	-0.601990
1818000	-0.631841
1820000	-0.616915
1822000	-0.527363
1824000	-0.587065
1826000	-0.661692
1828000	-0.621891
1830000	-0.601990
1832000	-0.626866
1834000	-0.606965
1836000	-0.616915
1838000	-0.587065
1840000	-0.621891
1842000	-0.606965
1844000	-0.577114
1846000	-0.656716
1848000	-0.552239
1850000	-0.562189
1852000	-0.582090
1854000	-0.587065
1856000	-0.532338
1858000	-0.482587
1860000	-0.532338
1862000	-0.641791
1864000	-0.587065
1866000	-0.577114
1868000	-0.537313
1870000	-0.582090
1872000	-0.646766
1874000	-0.597015
1876000	-0.597015
1878000	-0.562189
1880000	-0.636816
1882000	-0.646766
1884000	-0.597015
1886000	-0.601990
1888000	-0.562189
1890000	-0.522388
1892000	-0.616915
1894000	-0.572139
1896000	-0.572139
1898000	-0.597015
1900000	-0.567164
1902000	-0.562189
1904000	-0.582090
1906000	-0.512438
1908000	-0.592040
1910000	-0.552239
1912000	-0.631841
1914000	-0.572139
1916000	-0.507463
1918000	-0.572139
1920000	-0.562189
1922000	-0.567164
1924000	-0.547264
1926000	-0.517413
1928000	-0.582090
1930000	-0.552239
1932000	-0.537313
1934000	-0.597015
1936000	-0.597015
1938000	-0.621891
1940000	-0.606965
1942000	-0.542289
1944000	-0.601990
1946000	-0.592040
1948000	-0.597015
1950000	-0.582090
1952000	-0.587065
1954000	-0.587065
1956000	-0.646766
1958000	-0.711443
1960000	-0.582090
1962000	-0.676617
1964000	-0.616915
1966000	-0.616915
1968000	-0.641791
1970000	-0.671642
1972000	-0.676617
1974000	-0.676617
1976000	-0.592040
1978000	-0.626866
1980000	-0.631841
1982000	-0.631841
1984000	-0.621891
1986000	-0.532338
1988000	-0.601990
1990000	-0.567164
1992000	-0.616915
1994000	-0.661692
1996000	-0.646766
1998000	-0.532338
2000000	-0.601990
2002000	-0.656716
2004000	-0.661692
2006000	-0.641791
2008000	-0.616915
2010000	-0.587065
2012000	-0.681592
2014000	-0.587065
2016000	-0.641791
2018000	-0.597015
2020000	-0.666667
2022000	-0.597015
2024000	-0.577114
2026000	-0.572139
2028000	-0.631841
2030000	-0.661692
2032000	-0.636816
2034000	-0.606965
2036000	-0.592040
2038000	-0.616915
2040000	-0.597015
2042000	-0.512438
2044000	-0.552239
2046000	-0.507463
2048000	-0.577114
2050000	-0.552239
2052000	-0.552239
2054000	-0.606965
2056000	-0.676617
2058000	-0.621891
2060000	-0.646766
2062000	-0.592040
2064000	-0.611940
2066000	-0.587065
2068000	-0.611940
2070000	-0.582090
2072000	-0.656716
2074000	-0.572139
2076000	-0.562189
2078000	-0.587065
2080000	-0.577114
2082000	-0.587065
2084000	-0.562189
2086000	-0.671642
2088000	-0.592040
2090000	-0.626866
2092000	-0.616915
2094000	-0.621891
2096000	-0.631841
2098000	-0.616915
2100000	-0.577114
2102000	-0.606965
2104000	-0.606965
2106000	-0.661692
2108000	-0.661692
2110000	-0.701493
2112000	-0.572139
2114000	-0.567164
2116000	-0.587065
2118000	-0.626866
2120000	-0.656716
2122000	-0.716418
2124000	-0.701493
2126000	-0.611940
2128000	-0.681592
2130000	-0.681592
2132000	-0.646766
2134000	-0.646766
2136000	-0.651741
2138000	-0.592040
2140000	-0.537313
2142000	-0.552239
2144000	-0.641791
2146000	-0.582090
2148000	-0.621891
2150000	-0.601990
2152000	-0.606965
2154000	-0.601990
2156000	-0.592040
2158000	-0.557214
2160000	-0.502488
2162000	-0.527363
2164000	-0.467662
2166000	-0.502488
2168000	-0.611940
2170000	-0.562189
2172000	-0.636816
2174000	-0.626866
2176000	-0.542289
2178000	-0.577114
2180000	-0.577114
2182000	-0.552239
2184000	-0.587065
2186000	-0.587065
2188000	-0.636816
2190000	-0.646766
2192000	-0.681592
2194000	-0.587065
2196000	-0.621891
2198000	-0.512438
2200000	-0.577114
2202000	-0.601990
2204000	-0.597015
2206000	-0.552239
2208000	-0.517413
2210000	-0.507463
2212000	-0.616915
2214000	-0.562189
2216000	-0.592040
2218000	-0.606965
2220000	-0.636816
2222000	-0.606965
2224000	-0.567164
2226000	-0.626866
2228000	-0.656716
2230000	-0.597015
2232000	-0.666667
2234000	-0.572139
2236000	-0.527363
2238000	-0.522388
2240000	-0.601990
2242000	-0.517413
2244000	-0.616915
2246000	-0.537313
2248000	-0.616915
2250000	-0.656716
2252000	-0.626866
2254000	-0.611940
2256000	-0.651741
2258000	-0.592040
2260000	-0.567164
2262000	-0.597015
2264000	-0.651741
2266000	-0.542289
2268000	-0.532338
2270000	-0.577114
2272000	-0.606965
2274000	-0.606965
2276000	-0.606965
2278000	-0.636816
2280000	-0.597015
2282000	-0.557214
2284000	-0.606965
2286000	-0.701493
2288000	-0.626866
2290000	-0.606965
2292000	-0.557214
2294000	-0.666667
2296000	-0.631841
2298000	-0.666667
2300000	-0.691542
2302000	-0.641791
2304000	-0.601990
2306000	-0.646766
2308000	-0.631841
2310000	-0.706468
2312000	-0.616915
2314000	-0.601990
2316000	-0.597015
2318000	-0.597015
2320000	-0.522388
2322000	-0.582090
2324000	-0.626866
2326000	-0.587065
2328000	-0.582090
2330000	-0.552239
2332000	-0.552239
2334000	-0.616915
2336000	-0.592040
2338000	-0.567164
2340000	-0.587065
2342000	-0.567164
2344000	-0.577114
2346000	-0.592040
2348000	-0.582090
2350000	-0.641791
2352000	-0.592040
2354000	-0.582090
2356000	-0.567164
2358000	-0.621891
2360000	-0.562189
2362000	-0.532338
2364000	-0.542289
2366000	-0.601990
2368000	-0.621891
2370000	-0.606965
2372000	-0.611940
2374000	-0.587065
2376000	-0.582090
2378000	-0.587065
2380000	-0.606965
2382000	-0.567164
2384000	-0.577114
2386000	-0.626866
2388000	-0.646766
2390000	-0.611940
2392000	-0.601990
2394000	-0.582090
2396000	-0.577114
2398000	-0.562189
2400000	-0.631841
2402000	-0.646766
2404000	-0.646766
2406000	-0.681592
2408000	-0.671642
2410000	-0.661692
2412000	-0.631841
2414000	-0.557214
2416000	-0.636816
2418000	-0.651741
2420000	-0.641791
2422000	-0.646766
2424000	-0.636816
2426000	-0.636816
2428000	-0.557214
2430000	-0.597015
2432000	-0.651741
2434000	-0.601990
2436000	-0.616915
2438000	-0.666667
2440000	-0.711443
2442000	-0.621891
2444000	-0.601990
2446000	-0.636816
2448000	-0.592040
2450000	-0.666667
2452000	-0.706468
2454000	-0.527363
2456000	-0.517413
2458000	-0.552239
2460000	-0.631841
2462000	-0.572139
2464000	-0.666667
2466000	-0.656716
2468000	-0.641791
2470000	-0.651741
2472000	-0.716418
2474000	-0.646766
2476000	-0.651741
2478000	-0.651741
2480000	-0.621891
2482000	-0.611940
2484000	-0.641791
2486000	-0.651741
2488000	-0.651741
2490000	-0.597015
2492000	-0.577114
2494000	-0.606965
2496000	-0.626866
2498000	-0.517413
2500000	-0.522388
2502000	-0.606965
2504000	-0.616915
2506000	-0.557214
2508000	-0.562189
2510000	-0.572139
2512000	-0.646766
2514000	-0.592040
2516000	-0.582090
2518000	-0.582090
2520000	-0.562189
2522000	-0.611940
2524000	-0.557214
2526000	-0.562189
2528000	-0.542289
2530000	-0.606965
2532000	-0.557214
2534000	-0.666667
2536000	-0.676617
2538000	-0.636816
2540000	-0.656716
2542000	-0.676617
2544000	-0.621891
2546000	-0.606965
2548000	-0.651741
2550000	-0.601990
2552000	-0.527363
2554000	-0.567164
2556000	-0.542289
2558000	-0.537313
2560000	-0.587065
2562000	-0.527363
2564000	-0.502488
2566000	-0.592040
2568000	-0.631841
2570000	-0.621891
2572000	-0.587065
2574000	-0.592040
2576000	-0.587065
2578000	-0.542289
2580000	-0.532338
2582000	-0.552239
2584000	-0.636816
2586000	-0.621891
2588000	-0.601990
2590000	-0.587065
2592000	-0.641791
2594000	-0.562189
2596000	-0.577114
2598000	-0.616915
2600000	-0.621891
2602000	-0.636816
2604000	-0.537313
2606000	-0.567164
2608000	-0.597015
2610000	-0.671642
2612000	-0.661692
2614000	-0.676617
2616000	-0.631841
2618000	-0.592040
2620000	-0.606965
2622000	-0.527363
2624000	-0.621891
2626000	-0.601990
2628000	-0.582090
2630000	-0.597015
2632000	-0.621891
2634000	-0.691542
2636000	-0.616915
2638000	-0.611940
2640000	-0.676617
2642000	-0.706468
2644000	-0.721393
2646000	-0.676617
2648000	-0.681592
2650000	-0.646766
2652000	-0.611940
2654000	-0.582090
2656000	-0.636816
2658000	-0.621891
2660000	-0.527363
2662000	-0.552239
2664000	-0.577114
2666000	-0.567164
2668000	-0.577114
2670000	-0.562189
2672000	-0.532338
2674000	-0.601990
2676000	-0.562189
2678000	-0.616915
2680000	-0.626866
2682000	-0.621891
2684000	-0.592040
2686000	-0.606965
2688000	-0.497512
2690000	-0.587065
2692000	-0.572139
2694000	-0.582090
2696000	-0.547264
2698000	-0.517413
2700000	-0.567164
2702000	-0.577114
2704000	-0.606965
2706000	-0.601990
2708000	-0.641791
2710000	-0.666667
2712000	-0.611940
2714000	-0.582090
2716000	-0.557214
2718000	-0.517413
2720000	-0.542289
2722000	-0.492537
2724000	-0.552239
2726000	-0.656716
2728000	-0.552239
2730000	-0.492537
2732000	-0.592040
2734000	-0.577114
2736000	-0.666667
2738000	-0.621891
2740000	-0.621891
2742000	-0.606965
2744000	-0.557214
2746000	-0.582090
2748000	-0.587065
2750000	-0.636816
2752000	-0.582090
2754000	-0.547264
2756000	-0.522388
2758000	-0.587065
2760000	-0.537313
2762000	-0.527363
2764000	-0.646766
2766000	-0.582090
2768000	-0.676617
2770000	-0.601990
2772000	-0.616915
2774000	-0.606965
2776000	-0.656716
2778000	-0.611940
2780000	-0.701493
2782000	-0.701493
2784000	-0.671642
2786000	-0.656716
2788000	-0.691542
2790000	-0.681592
2792000	-0.636816
2794000	-0.661692
2796000	-0.661692
2798000	-0.611940
2800000	-0.631841
2802000	-0.626866
2804000	-0.552239
2806000	-0.537313
2808000	-0.527363
2810000	-0.507463
2812000	-0.616915
2814000	-0.641791
2816000	-0.606965
2818000	-0.631841
2820000	-0.557214
2822000	-0.681592
2824000	-0.636816
2826000	-0.621891
2828000	-0.537313
2830000	-0.587065
2832000	-0.567164
2834000	-0.636816
2836000	-0.616915
2838000	-0.577114
2840000	-0.577114
2842000	-0.651741
2844000	-0.691542
2846000	-0.562189
2848000	-0.567164
2850000	-0.597015
2852000	-0.577114
2854000	-0.557214
2856000	-0.626866
2858000	-0.567164
2860000	-0.562189
2862000	-0.592040
2864000	-0.636816
2866000	-0.567164
2868000	-0.601990
2870000	-0.552239
2872000	-0.676617
2874000	-0.661692
2876000	-0.696517
2878000	-0.631841
2880000	-0.557214
2882000	-0.572139
2884000	-0.527363
2886000	-0.572139
2888000	-0.577114
2890000	-0.582090
2892000	-0.542289
2894000	-0.552239
2896000	-0.611940
2898000	-0.597015
